title,company,location,link 
[우량 리서치 회사] 사회공공조사 리서처 3년 이상,그레이프 파트너즈,서울 서초구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=dd321c47deaeef06
Senior Research Executive,Kantar TNS,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ddd9b0fc41ffdb24
"(주)딥인스펙션 인공지능 기반 S/W개발자 (연구원,팀장)",딥인스펙션,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=130a45c6509d921f
사무지원 및 사업계획 담당자 (계약직/서울),Otis,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c288765cb17eb24b
[SK그룹-인크로스] 미디어플래너/퍼포먼스마케팅(AE) 경력 담당자,인크로스,서울 관악구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=9860467ce0a9b123
[동영상플랫폼] 연계형 인턴십,네이버,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e65a195da656bcdc
아디다스 김포 현대 프리미엄 아울렛 직영매장 경력직 직원 채용,아디다스코리아,김포 고촌읍,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=416dcde7125168cc
경영분석,Success Korea,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b8d6c35918301f12
Healthcare Real World Data Analyst 담당자,IQVIA,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a746de9c7a6168ef
마케팅전략 담당 모집,넷마블,서울 구로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=301080ed100eb227
고객경험 개선 CS운영관리자(2년 이상),우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=5944a3016adb823a
신규 모바일 전략RPG 개발자 모집 (기획 리딩) (경력),네오위즈,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a9a523241138e442
[CFS] FC OB Area Manager(BUC2) / 물류센터 OB 운영담당자(부천2),Coupang,경기도 부천,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f7c8887177927b5b
4월_서울대공원 서울형 뉴딜일자리 생명가꿈 전문가 양성사업 참여자 추가,서울특별시,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d9deb14e7d1de711
[CPLB] 신선 물류센터 대규모 생산직 채용,Coupang,경기도 용인,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=bef224811ed3646a
리스크관리본부 대체투자 리스크관리 및 리스크관리 시스템개발 관련 경력사원 안내 (~7/22),삼성자산운용,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=bd37c2fea71e10a7
물류/배송 서비스 관련 Data분석,Success Korea,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f14595286945ec8c
iOS 개발자(신입/경력),myrealtrip,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6e67bd5bc8565f3e
경영공학부 산학협력중점교수,울산과학기술원,울산 언양읍,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=03ebb9ca6a11ba44
Business Development Analyst (Coupang Eats),Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=74a82dac8b0bcd1e
플라스틱 안전 인증 엔지니어 (서울),유엘코리아,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f166bfc1b86d2b82
연구 개발 실험실 직원,서우소재,경상북도 김천,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=966afd74c15a73dd
배민장부 서비스기획 경력직 (3년이상),우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=bb47d8647b233398
민트팟 앱/웹 서비스기획 신입,민트팟,서울 서초구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=15ed0be0bf88eb36
글로벌 식음료기업 eCommerce ePersonalization & A/B test Specialist,포커스에이치알,서울 서대문구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d1b0084f6ba42092
Kakao Specialist / Digital Marketing Specialist,Asiance,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a478d8ea258fde0c
카카오톡 보이스톡/페이스톡/라이브톡 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d585814d097935eb
한국환경공단 본사 대기환경처 총량정책지원팀 기간제근로자,한국환경공단,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ea911347dfb60f14
[우아한청년들] 사업관리 담당자 (4년 이상),우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d7ccc33e59260bd8
[Mobile] 사업 PM,PUBG,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=5f684d0fd9ec8a40
[포털/다음앱] 콘텐츠 플랫폼 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=34e1fddb8d97031f
CFS_ Senior Finance Analyst (안산2물류센터),Coupang,경기도 안산,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=18740d215ef2b8af
룰루랩 UI/UX 경력 디자이너,룰루랩,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f37f3777ccc5d5f6
배달의민족 사장님 대상 광고 운영 관리 및 도급업체 관리 경력직 (5년이상),우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=974b6715c7c72cf2
모바일앱 개발자,펄핏,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=671f3c6962e9a732
CRM 팀장 중견 기업,중견 기업,서울특별시,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=29022d7d83d5aab5
FICC운용부 경력직(신입지원가능),교보증권,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d69639a1a257cedf
Shared Service 담당자,넥스트플로어,서울 서초구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6713b1e91c988078
[CFS] FC Hub Area Manager(BUC2) / 물류센터 Hub 운영담당자(부천2),Coupang,경기도 부천,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a0dad02494904661
모바일 게임 마케팅 전략,유명 모바일 게임기업,,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=73a2d08e9358adc7
데이터마이닝 및 계산생물학 연구실 위촉연구원,광주과학기술원,광주 북구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0526b79a421e4346
[Search] 지식베이스 서비스 플랫폼 개발 (신입),네이버,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=89dc4a3df1cf0f79
국내 유명 소비재 기업 - 직영몰MD 및 디지털마케팅 경력자(과차장급),라피플코리아리미티드,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6966de61d0f0c557
실적분석 및 평가 관리,Success Korea,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=784676e20494487b
IT전략 경력직원,한국투자신탁운용,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0a12d3d51b1bebdc
B마트 프론트 운영 기간제,우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1c5d41831b52aec4
[TmaxBI/기술] 빅데이터 플랫폼 기술지원 엔지니어,티맥스소프트,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c45ca954df5f49be
CAD설계 가능한 신입사원,에스엠티코퍼레이션,경기도 남양주,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=95aa56c204d5eb58
DGIST 계약직 연구원 및 일반직원 초빙 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f36f01a69ee32d06
데이터 분석_Junior Analyst_1차,Success Korea,서울 광화문역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=32d04b33a350d6a9
에이테크 함께할 R&D연구원(박사),에이테크,울산 중구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=346b4b2cc352a665
Data Platform Engineer,Toss,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=58776016fbc8665f
DGIST 전문연구요원 공개채용,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e6aa815338e43e5b
생명의말씀사 성경부에서 기획편집자를 모십니다,생명의말씀사,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ad7cac9040b389b5
"Associate, Client Service (Seoul)",Guidepoint Global,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=87760ad7e56cee10
NCT 기계 CAD / CAM,더존클린룸,경기도 화성,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=af0b163c62c37e82
[공통기술부문] 품질 엔지니어 (2년 이상),우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e9d297686c795516
(XTRM)Data Engineer,크래프톤,서울 서초동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a5b981de5082118d
캘러웨이골프 어패럴 물류담당 채용,한국캘러웨이골프,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=61c06aab4d4cb1aa
"광고AE·기획, 온라인마케팅 외 정규직 [팀장급]",애딕티브,서울 서초구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2467fc9c3ffe4696
경험최적화 - 머신러닝 엔지니어,Nexon,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d80ca42562e966a4
서비스분석 및 전략기획,Success Korea,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=bf3118cc2f605050
골프웨어 영업MD 경력사원 채용,해피랜드 코퍼레이션,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=9a87fb7638eaa7cf
[EY한영] 감사본부 포렌식 서비스(Forensic & Integrity Services) 팀 경력직 모집,EY,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=26c99f53e727241e
SAP SD or MM Sr. level,피플케어코리아,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=16f1d5e738d49c73
DX혁신부문 Tech Lab Senior Database Administrator 정규직,이투스교육,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=429269d194101870
정보분석 시스템 담당 (빅데이터),Success Korea,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=922fb2f6ea52504f
카셰어링 사업매니저 (부산),쏘카,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d8b7663ce869b390
개발자(백엔드),레이즈지엘에스,서울 서초동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e8e60d7b06fd0aa0
[정규직] SKHy 전사 기준정보 컨설턴트,SK 씨앤씨,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=310e9efe747bbe62
우아한형제들 라이브커머스 파트너쉽 관리 경력직 (3년이상),우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=17c612b33d1a0fd9
[쿠팡페이레이터] 연체관리 운영,Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0da70eff32dfca6a
[한국] 사업PM,PUBG,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=cc97da6ae5648edb
[우아한청년들] 사업관리팀 팀장급 (7년 이상),우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=45b11fe9dfaadd94
"Principal, Market Intelligence(Selection Strategy)",Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=41b7f349c3ca4ff1
DBA 및 아키텍쳐 전문가,주)아이티쓰리,서울 금천구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=726ef0c8d6dfaabd
배달의민족 프랜차이즈 제휴 영업담당자 (5년이상),우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=5da289a2ab23ea4c
쿠폰 사업기획/운영,NHN PAYCO,성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e74e965aa3cb8588
국내 유명 소비재 기업 - IMC 마케팅 경력자(과장-부장),라피플코리아리미티드,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=673a176a4db62987
매칭 기획,Nexon,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=36c48cb9bc2758cb
Knowledge AI Research 모집,엔씨소프트,성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=05791e5b7fb3acc8
Publishing Strategy Associate,PUBG,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=9433d71877067148
제안서 평가위원(후보자),서울특별시,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=943e59bcb6b3d9b5
통계분석,Success Korea,인천 송도동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=92ee52d0e9591d5a
케이프투자증권 리서치본부 인턴(전제형),케이프투자증권,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=5b626e77a48532fa
링크샵스 플랫폼 개발 및 유지보수 담당,링크샵스,서울 중구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a6d0f0030a9ad230
[카카오 클라우드] 클라우드 개발자(Monitoring as a Service) 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6b65a5a35da64ed3
Recruiting Manager,쏘카,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=335fcd07977a5b71
Recruiting Manager,버즈니,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=54efd0a54241b18b
모바일 게임 마케팅 전략,유명 모바일 게임기업,,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=73a2d08e9358adc7
글로벌 식품기업 Workforce Manager 경력자,포커스에이치알,서울 서대문구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=055804b210efba04
컨설팅사업부 석사연계형인턴,케이지제로인,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=77caf62e5b0b7665
[배민서비스실] 검색서비스 개발자,우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1241d1e756b15ce4
카카오 재무시스템 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=cf9e98a2da702409
대기업계열 화학사 DT전략수립 및 분석 (대리급),에이치알 코리아,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=7b7ce79c1063c703
Production Planner,3M,전라남도,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f51998e76803cee9
오프라인 포스솔루션 개발 함께할 창업멤버,그로잉컴퍼니,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=9b1648a99b8b15cd
챗봇 플랫폼 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=20d40ee61adffeca
[EY컨설팅] 컨설팅본부 Data & Analytics팀 경력 컨설턴트 모집,EY,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=3405c11d5281b93d
커뮤니티서비스 웹개발,아프리카TV,경기도 성남,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=9f27fca6535a51e2
B마트 상품전략기획 경력직 (5년이상),우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f47c9ec11189480c
퍼포먼스 마케터 (외국계 메이저 종합광고대행사),에이치엘비파트너스,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=71bccc6f3459c501
리서치분야 경력직,케이지제로인,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2238a8f7a38080f3
배민상회 Product Designer (5년이상),우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f298627a44c248b4
KAIST 자연과학연구소 연수연구원(Post-Doc) 모집 공고,카이스트,대전 유성구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8f24a5332c34b731
[beNX] 커스터머석세스팀장,비엔엑스,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=68baee8f4751fd4a
젊은 IT 스타트업 프론트엔드 멤버 중입니다,지로,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a079edbdb7e4c28e
민트팟 UI 디자이너 경력,민트팟,서울 서초구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ce175f4841148f5a
의생명공학과 중개뇌과학 연구실 시간제연구원,광주과학기술원,광주 북구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=3f976d6b7043fc38
내부통제 첨단소재기업,첨단소재기업,서울특별시,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=fc638606e9f1b5fa
리서치분야 석사이상 경력직,케이지제로인,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b602108c31558329
국내 PR기업 Digital Communication 과차장급,포커스에이치알,서울 중구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=7cb9726c21a67521
대기업 IT 구매 경력자 채용 (대리-차장급),제조 및 유통 대기업,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=62d377e2162fb7c8
빅데이터 플랫폼 운영 및 분석구현,Success Korea,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=89d3bffd37a2487a
우븐 디자이너,잠뱅이,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=bff85ed1058b79a4
Traffic 분석실장,Success Korea,서울 삼성동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=3039d587fd7ecbcf
2020년 제3차 위촉직(기간제) 공개채용 공고,국토연구원,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6fc887af4fe4574b
CX본부 데이터전담 경력직,Success Korea,서울 신사동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=88f794abbcc283b5
"피부미용, 의료기기 제품 개발 국내 대형 가전 제품 제조사",국내 대형 가전 제품 제조사,경기도,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=080b60b2835ac88e
B마트 CRM 마케터 경력직 (3~5년이하),우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=00136175b6dd327a
대구경북과학기술원 정규직 연구원 초빙공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=7ecb1eeeab578753
비즈니스 분석,Success Korea,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1dad5927526f64d3
2020년 제4차 위촉직(기간제) 공개채용 공고,국토연구원,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6bb9c509e40a4efd
[클라우드플랫폼] NoSQL 데이터베이스 엔지니어 영입,카카오엔터프라이즈,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c04971bc9b388b34
홈쇼핑 의류 브랜드 담당 디자이너,에스제이트랜드,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6c06e8d73a3be8bd
실험실직원,서우첨단소재,경상북도 김천,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a6eb08365ba6008b
레노마 여성복 총괄 기획MD 경력사원,패션플랫폼 주식회사,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=634f4b272243ae72
IT전략/운용지원/경영관리부문 경력직원,한국투자신탁운용,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=4b9dd4d9194e6ea8
효성어묵_온라인 마케팅 경력직,효성어묵,부산 사하구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=19e130e87215de98
Sr. Data Architect,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=5d9a7b29a92fc3da
퍼포먼스 마케팅 팀원 / performance marketing team,훈민푸드,대구 동구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=96e0c981c6cd1387
[Allbaro 실적보고 및 폐기물처분부담금] 콜센터 상담 관리자.,코리아종합관리,서울 성동구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=95a7579b622a6e04
인터넷쇼핑몰 UX분석,Success Korea,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6a05534b56e531fb
"브랜드 마케터(경력 5년 이상, 팀장급)",넥스트매치,서울 서초구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=552b3489114cb262
[Anti-Cheat] Data Analyst,PUBG,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=17b03ebf96f6e2db
"빅데이터,인공지능 분야 및 풀스택 데브옵스엔지니어로 성장하실분",에이투연구소,서울 구로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a047196ad67be15f
중견 광고대행사(매출 150억) 퍼포먼스 AE 팀장급,인파트너스,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=70694be70bfad407
서비스 기획 팀장,에이치알 코리아,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=72a6ec53c5de5242
[에스지인텔주식회사]프로그램 개발자(웹 개발자),에스지인텔,부산 연제구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a58a3a45b6ff5d92
[주식회사 더숨]공기순환기/공기청정기 설계자,더숨,수원 고색동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=aeffeb17c1674e82
